ID,Year Birth,Education,Relationship Status,Kid in Home,Teen in Home,Date Customer,Recency,Amount of Wines,Amount of Fruits,Amount of Meat Products,Amount of Fish Products,Amount of Sweet Products,Amount of Gold Products,Num of Deals Purchases,Num of Web Purchases,Num of Catalog Purchases,Num of Store Purchases,Num of Web Visits Month,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total Num of Purchases,Total Amount,Age,Age Group,Campaign Participation
843,1971,Bachelor,In Relationship,1,0,2014-05-26,47,303,0,280,60,147,15,4,8,2,11,6,0,0,0,0,0,0,0,21,805,54,Paruh Baya (51-65),No
4174,1956,Master,In Relationship,0,1,2014-04-17,81,97,1,19,2,0,11,1,2,1,4,3,0,0,0,0,0,0,0,7,130,69,Lansia (>65),No
9757,1972,Bachelor,In Relationship,0,0,2013-10-04,98,997,15,414,99,30,76,1,5,6,12,2,0,1,1,0,1,0,0,23,1631,53,Paruh Baya (51-65),Yes
6918,1989,Bachelor,In Relationship,1,0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,0,4,34,36,Dewasa (36-50),No
286,1952,Bachelor,Single,1,1,2013-11-29,48,95,11,35,0,4,7,4,2,1,5,6,0,0,0,0,0,0,0,8,152,73,Lansia (>65),No
11086,1984,Below Bachelor's Degree,Single,1,0,2014-01-18,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,4,21,41,Dewasa (36-50),No
1921,1967,PhD,In Relationship,2,1,2013-10-03,74,46,1,12,3,0,9,2,2,0,3,4,0,0,0,0,0,0,0,5,71,58,Paruh Baya (51-65),No
4138,1962,Bachelor,Single,0,1,2014-05-24,68,411,106,147,54,115,66,1,5,10,7,1,1,0,0,0,0,0,0,22,899,63,Paruh Baya (51-65),Yes
7718,1947,Master,In Relationship,0,0,2014-04-20,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,9,711,78,Lansia (>65),No
1291,1978,PhD,In Relationship,1,0,2012-08-04,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,12,351,47,Dewasa (36-50),No
6862,1971,Bachelor,Single,0,0,2014-05-18,65,1,1,3,1,1,1,15,0,0,0,20,0,0,0,0,0,0,0,0,8,54,Paruh Baya (51-65),No
4136,1992,Below Bachelor's Degree,Single,1,0,2012-12-03,63,10,17,18,8,26,40,4,3,2,2,9,0,0,0,0,0,0,0,7,119,33,Dewasa Muda (26-35),No
803,1968,Bachelor,In Relationship,1,1,2013-04-05,82,12,0,5,0,0,4,1,0,1,2,5,0,0,0,0,0,0,0,3,21,57,Paruh Baya (51-65),No
4298,1973,PhD,In Relationship,1,0,2014-03-24,63,5,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,3,10,52,Paruh Baya (51-65),No
10833,1975,Bachelor,In Relationship,0,1,2014-05-24,55,790,19,133,12,0,19,3,8,3,13,6,0,1,0,0,0,0,0,24,973,50,Dewasa (36-50),Yes
9606,1965,PhD,In Relationship,0,0,2013-08-27,64,882,29,514,38,29,44,1,4,2,6,3,0,0,1,1,0,0,1,12,1536,60,Paruh Baya (51-65),Yes
8534,1952,Bachelor,In Relationship,0,2,2013-07-16,51,615,28,259,12,48,30,4,6,5,13,4,0,1,0,0,0,0,0,24,992,73,Lansia (>65),Yes
5153,1967,PhD,In Relationship,0,1,2013-02-22,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,1,32,1529,58,Paruh Baya (51-65),Yes
961,1972,Bachelor,In Relationship,0,1,2013-09-12,92,133,27,421,13,195,71,2,7,3,5,4,0,0,0,0,0,0,0,15,860,53,Paruh Baya (51-65),No
5011,1963,Bachelor,Single,0,1,2013-10-18,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,21,928,62,Paruh Baya (51-65),No
6653,1970,PhD,In Relationship,1,1,2012-07-30,72,293,0,87,4,11,23,4,7,2,5,7,0,0,0,0,0,0,1,14,418,55,Paruh Baya (51-65),Yes
9094,1955,Below Bachelor's Degree,In Relationship,0,1,2012-08-03,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,1,14,587,70,Lansia (>65),Yes
810,1975,Bachelor,In Relationship,0,1,2014-05-12,49,151,81,86,168,91,64,2,4,2,11,2,0,0,0,0,0,0,0,17,641,50,Dewasa (36-50),No
5493,1976,Bachelor,In Relationship,1,1,2014-03-19,21,15,0,2,0,0,6,1,1,0,2,6,1,0,0,0,0,0,0,3,23,49,Dewasa (36-50),Yes
2147,1969,Bachelor,In Relationship,0,0,2013-08-16,91,736,63,946,219,189,126,1,4,7,11,2,0,0,1,1,0,0,0,22,2279,56,Paruh Baya (51-65),Yes
5107,1973,PhD,Single,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,4,49,52,Paruh Baya (51-65),Yes
3979,1983,PhD,Single,0,0,2013-05-22,98,982,17,672,23,34,51,1,6,2,8,2,0,0,1,0,0,0,1,16,1779,42,Dewasa (36-50),Yes
6049,1982,Master,In Relationship,0,0,2013-12-05,85,1142,51,415,90,69,37,1,7,8,11,3,1,0,0,1,0,0,0,26,1804,43,Dewasa (36-50),Yes
8147,1960,Bachelor,In Relationship,1,1,2013-07-06,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,5,48,65,Paruh Baya (51-65),No
1857,1952,Bachelor,Single,1,1,2014-03-06,2,46,0,12,0,2,23,2,2,1,2,7,0,0,0,0,0,0,1,5,83,73,Lansia (>65),Yes
3910,1975,Bachelor,Single,0,0,2013-10-08,78,897,161,430,186,161,27,0,4,7,6,1,1,0,1,1,0,0,1,17,1862,50,Dewasa (36-50),Yes
5207,1963,PhD,In Relationship,1,1,2012-09-24,41,489,6,152,8,6,132,10,9,4,6,8,0,0,0,0,0,0,1,19,793,62,Paruh Baya (51-65),Yes
11114,1970,Bachelor,In Relationship,1,0,2013-02-08,94,25,4,9,6,8,32,3,2,1,3,7,0,0,0,0,0,0,0,6,84,55,Paruh Baya (51-65),No
5429,1948,PhD,In Relationship,0,1,2013-08-20,10,145,1,33,2,1,1,1,4,1,4,6,0,0,0,0,0,0,0,9,183,77,Lansia (>65),No
9400,1958,Below Bachelor's Degree,Single,0,0,2014-06-21,73,630,26,611,44,18,54,1,6,6,6,2,0,0,0,0,0,0,0,18,1383,67,Lansia (>65),No
1740,1944,Bachelor,In Relationship,0,0,2014-04-07,22,760,38,104,50,9,38,2,7,3,4,4,0,1,0,0,0,0,0,14,999,81,Lansia (>65),Yes
7488,1963,Master,Single,0,1,2013-01-22,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,21,825,62,Paruh Baya (51-65),No
195,1972,Bachelor,Single,1,0,2012-08-26,21,125,17,52,3,19,30,4,5,1,4,8,1,0,0,0,0,0,1,10,246,53,Paruh Baya (51-65),Yes
635,1966,Master,In Relationship,1,1,2013-03-19,51,464,5,64,7,0,70,8,9,1,7,8,0,0,0,0,0,0,0,17,610,59,Paruh Baya (51-65),No
7527,1968,Master,Single,1,0,2012-11-21,97,6,6,29,12,15,8,3,2,1,3,8,0,0,0,0,0,0,0,6,76,57,Paruh Baya (51-65),No
10319,1971,Bachelor,In Relationship,0,1,2013-02-26,56,1090,12,96,16,12,60,4,3,4,11,8,0,1,0,0,0,0,0,18,1286,54,Paruh Baya (51-65),Yes
2296,1975,Master,In Relationship,1,0,2013-12-16,4,3,2,11,2,2,10,1,1,0,2,6,1,0,0,0,0,0,0,3,30,50,Dewasa (36-50),Yes
10637,1964,Bachelor,In Relationship,1,2,2013-01-01,77,24,0,27,8,30,10,2,3,0,3,7,0,0,0,0,0,1,0,6,99,61,Paruh Baya (51-65),No
2931,1978,Bachelor,Single,0,0,2012-09-21,95,737,21,106,55,63,210,0,6,7,9,3,0,0,0,1,0,0,0,22,1192,47,Dewasa (36-50),Yes
907,1975,Bachelor,In Relationship,0,1,2013-11-29,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,13,362,50,Dewasa (36-50),No
3698,1983,Bachelor,In Relationship,0,0,2012-08-09,13,817,185,687,145,55,241,1,4,6,8,2,0,0,1,0,0,0,1,18,2130,42,Dewasa (36-50),Yes
9516,1971,Below Bachelor's Degree,Single,0,0,2012-08-18,90,620,54,239,99,98,119,2,9,7,10,7,0,1,0,0,1,0,1,26,1229,54,Paruh Baya (51-65),Yes
679,1957,PhD,In Relationship,1,1,2012-09-20,49,13,4,20,0,0,1,2,1,0,3,9,0,0,0,0,0,0,0,4,38,68,Lansia (>65),No
7384,1951,Master,In Relationship,0,0,2013-07-21,18,113,61,204,34,26,47,2,7,1,7,8,0,0,0,0,0,0,0,15,485,74,Lansia (>65),No
5043,1951,Below Bachelor's Degree,In Relationship,0,0,2012-11-05,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,11,434,74,Lansia (>65),No
5267,1970,Bachelor,Single,1,0,2013-03-14,43,16,2,18,2,1,5,1,1,0,3,7,0,0,0,0,0,0,0,4,44,55,Paruh Baya (51-65),No
339,1972,PhD,In Relationship,0,1,2012-11-23,82,462,0,24,6,0,4,2,9,2,5,7,0,1,0,0,0,0,1,16,496,53,Paruh Baya (51-65),Yes
2516,1969,Below Bachelor's Degree,In Relationship,1,1,2013-06-08,84,22,2,10,6,4,34,2,1,2,2,4,0,0,0,0,0,0,0,5,78,56,Paruh Baya (51-65),No
9010,1972,Master,In Relationship,0,0,2013-02-10,80,968,147,842,137,42,210,1,5,7,10,2,1,0,1,1,0,0,1,22,2346,53,Paruh Baya (51-65),Yes
378,1971,Bachelor,In Relationship,0,0,2012-12-30,68,283,112,151,51,72,125,2,7,2,10,6,0,0,0,0,0,0,0,19,794,54,Paruh Baya (51-65),No
4808,1956,Bachelor,In Relationship,0,0,2013-09-05,12,1,2,5,6,0,3,1,1,0,2,7,0,0,0,0,0,0,0,3,17,69,Lansia (>65),No
5068,1971,Bachelor,Single,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,4,26,54,Paruh Baya (51-65),No
7628,1973,Below Bachelor's Degree,In Relationship,1,0,2014-03-18,10,30,5,24,6,3,8,2,2,0,4,5,0,0,0,0,0,0,0,6,76,52,Paruh Baya (51-65),No
7128,1977,PhD,Single,1,1,2013-12-07,91,4,0,5,0,1,5,1,1,0,2,7,0,0,0,0,0,0,0,3,15,48,Dewasa (36-50),No
2811,1963,PhD,Single,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,0,5,62,62,Paruh Baya (51-65),No
3551,1954,Master,In Relationship,0,1,2014-03-29,28,62,1,57,19,11,48,2,2,1,5,2,0,0,0,0,0,0,0,8,198,71,Lansia (>65),No
1663,1978,PhD,In Relationship,1,0,2013-10-25,97,20,2,14,3,0,10,1,2,0,2,9,0,0,0,0,0,0,0,4,49,47,Dewasa (36-50),No
5543,1966,Bachelor,In Relationship,0,1,2013-06-24,49,545,7,114,37,21,78,5,7,2,11,5,0,1,0,0,0,0,0,20,802,59,Paruh Baya (51-65),Yes
1577,1946,Bachelor,In Relationship,0,0,2014-02-19,14,558,79,622,207,175,95,1,4,6,4,1,0,0,1,0,0,0,1,14,1736,79,Lansia (>65),Yes
10641,1978,Bachelor,Single,1,1,2012-12-27,5,6,5,4,13,4,25,4,2,1,3,6,0,0,0,0,0,0,0,6,57,47,Dewasa (36-50),No
5336,1971,Master,In Relationship,1,0,2013-06-04,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,2,59,54,Paruh Baya (51-65),No
6024,1953,Bachelor,In Relationship,0,0,2013-03-04,62,1111,24,790,160,45,172,0,5,8,5,2,0,1,1,1,0,0,1,18,2302,72,Lansia (>65),Yes
1878,1985,Below Bachelor's Degree,In Relationship,0,0,2014-02-18,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,5,37,40,Dewasa (36-50),No
3099,1970,Bachelor,Single,1,1,2013-02-25,48,183,5,65,3,5,49,5,5,2,4,9,0,0,0,0,0,0,0,11,310,55,Paruh Baya (51-65),No
6055,1979,Bachelor,In Relationship,0,0,2012-11-01,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,18,1305,46,Dewasa (36-50),Yes
5841,1966,Bachelor,In Relationship,0,1,2013-06-28,61,606,7,155,10,0,54,5,10,3,8,7,0,0,0,0,0,0,0,21,832,59,Paruh Baya (51-65),No
3972,1976,Bachelor,In Relationship,1,1,2013-04-03,70,266,6,51,8,6,64,6,7,1,5,8,0,0,0,0,0,0,0,13,401,49,Dewasa (36-50),No
4394,1965,PhD,In Relationship,0,0,2014-05-23,43,1142,29,249,38,29,14,1,5,5,12,2,0,1,1,0,0,0,0,22,1501,60,Paruh Baya (51-65),Yes
5758,1982,Bachelor,In Relationship,0,0,2014-01-14,23,1074,0,69,0,0,46,1,10,4,13,6,1,0,1,1,1,0,1,27,1189,43,Dewasa (36-50),Yes
6658,1972,Bachelor,In Relationship,0,1,2013-07-22,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,25,1194,53,Paruh Baya (51-65),No
4603,1960,PhD,In Relationship,0,1,2014-01-31,50,371,32,189,0,58,6,2,5,4,10,4,0,0,0,0,0,0,0,19,656,65,Paruh Baya (51-65),No
8427,1956,Master,Single,0,0,2012-11-23,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,22,1540,69,Lansia (>65),No
10260,1965,Master,In Relationship,0,1,2013-08-26,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,0,12,311,60,Paruh Baya (51-65),No
7143,1955,Below Bachelor's Degree,In Relationship,0,1,2013-11-06,14,209,162,209,41,162,37,5,4,7,10,2,0,0,0,0,0,0,0,21,820,70,Lansia (>65),No
8789,1989,Below Bachelor's Degree,In Relationship,1,0,2014-01-11,77,35,40,111,36,40,12,3,3,1,7,4,0,0,0,0,0,0,0,11,274,36,Dewasa (36-50),No
6197,1962,PhD,Single,1,1,2013-04-20,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,6,57,63,Paruh Baya (51-65),No
4554,1965,Bachelor,In Relationship,0,1,2013-10-01,89,171,45,73,59,10,90,4,3,2,8,4,0,0,0,0,0,0,0,13,448,60,Paruh Baya (51-65),No
4937,1973,Below Bachelor's Degree,In Relationship,1,1,2014-06-10,62,12,2,20,3,2,5,1,1,0,3,7,0,0,0,0,0,0,0,4,44,52,Paruh Baya (51-65),No
1920,1972,Bachelor,In Relationship,1,1,2013-07-29,59,44,4,21,6,0,27,2,3,0,3,7,0,0,0,0,0,0,0,6,102,53,Paruh Baya (51-65),No
8749,1984,Bachelor,In Relationship,1,0,2014-02-01,68,20,2,9,4,6,20,1,1,1,2,4,0,0,0,0,0,0,0,4,61,41,Dewasa (36-50),No
1650,1960,Master,In Relationship,0,0,2013-04-22,13,779,86,537,34,69,138,1,5,9,12,3,0,0,0,0,0,0,0,26,1643,65,Paruh Baya (51-65),No
10377,1958,Master,In Relationship,0,1,2013-06-06,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,12,397,67,Lansia (>65),No
9206,1968,Bachelor,In Relationship,0,1,2014-01-07,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,24,1121,57,Paruh Baya (51-65),Yes
10971,1977,Bachelor,Single,2,0,2012-09-03,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,12,473,48,Dewasa (36-50),Yes
6398,1974,Below Bachelor's Degree,In Relationship,1,0,2014-03-29,2,7,10,13,16,0,4,2,3,0,3,8,0,0,0,0,0,0,0,6,50,51,Paruh Baya (51-65),No
9212,1962,Master,In Relationship,0,1,2013-02-14,17,1205,0,235,19,14,205,6,6,3,13,7,0,0,0,0,0,0,0,22,1678,63,Paruh Baya (51-65),No
7937,1982,Bachelor,In Relationship,0,0,2014-04-18,86,10,7,25,6,3,7,1,3,0,3,7,0,0,0,0,0,0,0,6,58,43,Dewasa (36-50),No
839,1975,PhD,In Relationship,1,0,2013-09-25,54,97,4,44,6,1,18,1,3,1,4,5,0,0,0,0,0,0,0,8,170,50,Dewasa (36-50),No
4246,1982,Master,Single,0,0,2013-12-12,2,67,11,26,4,3,262,0,1,0,1,17,0,0,0,0,0,0,0,2,373,43,Dewasa (36-50),No
158,1945,PhD,In Relationship,0,0,2013-11-17,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,0,1,16,1196,80,Lansia (>65),Yes
4832,1979,Bachelor,In Relationship,1,0,2014-03-07,84,6,5,17,3,24,46,2,2,2,2,7,0,0,0,0,0,0,0,6,101,46,Dewasa (36-50),No
5621,1969,Bachelor,In Relationship,1,1,2012-12-12,8,73,57,100,71,15,0,5,6,1,5,9,0,0,0,0,0,0,1,12,316,56,Paruh Baya (51-65),Yes
1945,1962,Bachelor,In Relationship,0,1,2013-09-18,4,711,36,217,172,96,168,3,7,4,7,4,0,1,0,1,0,0,0,18,1400,63,Paruh Baya (51-65),Yes
5147,1948,Bachelor,Single,0,0,2013-07-29,57,774,70,118,182,187,93,1,4,9,13,1,0,0,0,0,0,0,0,26,1424,77,Lansia (>65),No
2535,1978,Master,In Relationship,1,0,2012-08-18,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,0,1,19,844,47,Dewasa (36-50),Yes
11039,1975,Bachelor,In Relationship,0,1,2013-09-17,51,82,33,54,71,30,41,2,5,2,4,5,0,0,0,0,0,0,0,11,311,50,Dewasa (36-50),No
9495,1982,Bachelor,In Relationship,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,16,1149,43,Dewasa (36-50),No
9635,1983,Master,In Relationship,0,0,2014-04-20,13,66,2,40,4,3,14,1,3,1,3,6,0,0,0,0,0,0,0,7,129,42,Dewasa (36-50),No
2173,1952,Bachelor,Single,0,1,2013-10-16,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,4,32,73,Lansia (>65),No
942,1982,Bachelor,Single,1,0,2012-08-08,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,0,1,11,299,43,Dewasa (36-50),Yes
9386,1962,Bachelor,In Relationship,0,1,2014-05-29,88,274,0,21,4,6,15,1,5,1,6,6,0,1,0,0,0,0,0,12,320,63,Paruh Baya (51-65),Yes
5510,1977,Master,In Relationship,0,1,2012-11-21,2,262,6,61,0,10,102,3,5,2,6,5,0,0,0,0,0,0,0,13,441,48,Dewasa (36-50),No
873,1949,Master,In Relationship,1,1,2012-10-01,3,1099,0,45,0,0,34,11,3,4,10,8,0,1,0,0,0,0,1,17,1178,76,Lansia (>65),Yes
2253,1990,Bachelor,In Relationship,0,0,2013-02-16,15,32,0,8,23,4,18,1,1,0,4,6,0,0,0,0,0,0,0,5,85,35,Dewasa Muda (26-35),No
5181,1982,Below Bachelor's Degree,Single,1,0,2013-03-20,58,2,4,2,0,11,5,1,1,0,2,9,0,0,0,0,0,0,0,3,24,43,Dewasa (36-50),No
979,1975,Bachelor,Single,1,0,2013-02-20,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,6,112,50,Dewasa (36-50),No
10390,1959,Below Bachelor's Degree,In Relationship,0,1,2013-02-10,27,6,7,4,3,4,6,1,1,0,3,6,0,0,0,0,0,0,0,4,30,66,Lansia (>65),No
4698,1983,PhD,In Relationship,0,0,2013-06-20,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,14,410,42,Dewasa (36-50),No
7793,1976,Bachelor,In Relationship,0,1,2013-08-31,12,641,7,84,0,30,38,3,10,4,7,6,0,1,0,0,0,0,0,21,800,49,Dewasa (36-50),Yes
1745,1962,PhD,Single,0,0,2013-05-03,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,0,1,19,1313,63,Paruh Baya (51-65),Yes
10590,1956,PhD,In Relationship,0,0,2013-03-30,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,0,22,1483,69,Lansia (>65),No
5080,1993,Bachelor,Single,0,0,2013-10-21,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,1,16,1258,32,Dewasa Muda (26-35),Yes
8369,1987,Bachelor,In Relationship,1,0,2012-11-08,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,0,3,28,38,Dewasa (36-50),No
5232,1965,Bachelor,In Relationship,0,1,2014-01-27,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,0,10,227,60,Paruh Baya (51-65),No
2407,1982,Bachelor,In Relationship,0,0,2012-11-09,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,1,19,1555,43,Dewasa (36-50),Yes
3834,1962,Bachelor,Single,0,1,2013-03-17,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,21,861,63,Paruh Baya (51-65),No
7912,1978,Bachelor,In Relationship,1,0,2013-04-22,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,0,6,103,47,Dewasa (36-50),Yes
7712,1946,PhD,Single,0,0,2014-04-28,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,0,18,634,79,Lansia (>65),No
1065,1963,Bachelor,Single,0,0,2013-12-29,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,0,18,1918,62,Paruh Baya (51-65),No
7275,1971,Master,Single,1,1,2013-10-04,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,7,131,54,Paruh Baya (51-65),No
1343,1968,Bachelor,In Relationship,1,1,2012-09-26,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,0,16,586,57,Paruh Baya (51-65),No
1384,1992,Below Bachelor's Degree,In Relationship,1,0,2013-11-23,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,5,62,33,Dewasa Muda (26-35),Yes
9967,1974,Bachelor,Single,1,1,2013-05-30,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,0,14,447,51,Paruh Baya (51-65),No
6181,1950,Below Bachelor's Degree,In Relationship,0,0,2012-07-31,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,26,939,75,Lansia (>65),No
10507,1977,Below Bachelor's Degree,Single,0,1,2013-07-25,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,0,11,797,48,Dewasa (36-50),Yes
2674,1958,Master,Single,0,1,2012-09-04,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,1,15,1143,67,Lansia (>65),Yes
2698,1976,Bachelor,Single,0,1,2013-11-07,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,0,14,415,49,Dewasa (36-50),No
3231,1973,Bachelor,In Relationship,1,0,2013-11-25,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,0,4,30,52,Paruh Baya (51-65),No
4096,1968,Master,Single,1,0,2013-12-26,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,9,187,57,Paruh Baya (51-65),No
10476,1958,Bachelor,In Relationship,0,1,2014-05-13,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,0,10,251,67,Lansia (>65),No
5948,1975,Bachelor,Single,0,1,2014-04-29,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,0,10,237,50,Dewasa (36-50),No
9140,1960,Below Bachelor's Degree,In Relationship,1,1,2013-12-25,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,0,6,91,65,Paruh Baya (51-65),No
10258,1965,Master,Single,2,1,2013-05-06,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,4,35,60,Paruh Baya (51-65),No
5675,1960,PhD,Single,0,1,2012-10-04,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,0,16,493,65,Paruh Baya (51-65),Yes
4743,1969,PhD,In Relationship,0,1,2013-03-03,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,0,23,971,56,Paruh Baya (51-65),No
8805,1960,Bachelor,Single,0,1,2012-12-02,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,0,13,371,65,Paruh Baya (51-65),No
1542,1975,Bachelor,Single,1,2,2013-12-30,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,0,14,396,50,Dewasa (36-50),No
6770,1985,Bachelor,In Relationship,1,0,2013-08-20,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,1,5,68,40,Dewasa (36-50),Yes
8773,1971,Master,In Relationship,0,1,2013-06-25,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,0,12,322,54,Paruh Baya (51-65),Yes
10475,1970,Master,In Relationship,0,1,2013-04-01,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,12,317,55,Paruh Baya (51-65),No
10420,1955,Master,Single,0,1,2014-05-05,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,9,222,70,Lansia (>65),No
7514,1956,Below Bachelor's Degree,In Relationship,1,1,2013-07-03,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,8,177,69,Lansia (>65),No
2902,1958,Bachelor,In Relationship,1,1,2012-09-03,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,0,4,45,67,Lansia (>65),No
4345,1964,Below Bachelor's Degree,Single,1,1,2014-01-12,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,0,3,21,61,Paruh Baya (51-65),No
793,1973,Bachelor,In Relationship,1,0,2012-10-06,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,5,45,52,Paruh Baya (51-65),No
10909,1948,Bachelor,In Relationship,0,0,2014-01-15,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,0,20,1899,77,Lansia (>65),Yes
3769,1972,PhD,In Relationship,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,4,42,53,Paruh Baya (51-65),No
8702,1976,Below Bachelor's Degree,In Relationship,1,1,2013-08-20,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,4,22,49,Dewasa (36-50),No
4791,1980,Bachelor,In Relationship,1,1,2012-12-16,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,4,41,45,Dewasa (36-50),No
2963,1979,Bachelor,In Relationship,0,0,2014-05-02,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,20,1440,46,Dewasa (36-50),No
8216,1972,Master,In Relationship,1,1,2013-10-11,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,11,325,53,Paruh Baya (51-65),No
8140,1973,Bachelor,In Relationship,1,0,2013-10-03,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,7,95,52,Paruh Baya (51-65),No
10146,1972,PhD,In Relationship,1,0,2014-03-02,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,4,42,53,Paruh Baya (51-65),No
5289,1975,Below Bachelor's Degree,Single,1,1,2012-11-09,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,4,72,50,Dewasa (36-50),No
2587,1972,PhD,In Relationship,1,0,2014-05-15,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,5,20,53,Paruh Baya (51-65),No
4405,1956,Master,In Relationship,0,2,2013-07-30,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,21,789,69,Lansia (>65),No
